6 今 金
1 今 釜
1 今 鉾
2 今 鍛
14 今 鏡
1 今 隈
10 今 集
1 今 飢
1 今 魚
4 介 \n
167 介 \s
67 介 (
20 介 )
1 介 -
3 介 .
1 介 /
1 介 1
17 介 :
63 介 、
27 介 。
1 介 《
5 介 「
6 介 」
1 介 『
2 介 』
1 介 〕
1 介 あ
1 介 か
21 介 が
70 介 さ
83 介 し
48 介 す
1 介 そ
1 介 だ
41 介 で
23 介 と
6 介 な
55 介 に
37 介 の
15 介 は
1 介 へ
4 介 も
3 介 や
10 介 ら
39 介 を
1 介 コ
9 介 サ
1 介 ビ
6 介 ペ
1 介 メ
1 介 ロ
22 介 ・
2 介 三
1 介 不
1 介 中
1 介 主
1 介 九
3 介 事
1 介 五
1 介 作
2 介 元
84 介 入
1 介 全
1 介 八
3 介 六
2 介 内
1 介 出
1 介 制
1 介 前
1 介 加
4 介 助
1 介 勝
1 介 原
2 介 四
1 介 国
3 介 在
1 介 夀
1 介 変
3 介 大
3 介 如
1 介 委
2 介 子
1 介 実
4 介 家
1 介 小
1 介 少
1 介 山
2 介 川
1 介 州
1 介 常
3 介 役
1 介 後
1 介 忠
1 介 手
1 介 抱
1 介 支
1 介 旧
1 介 昌
2 介 映
1 介 春
3 介 枝
1 介 検
4 介 業
1 介 次
1 介 正
1 介 殿
1 介 氏
1 介 派
3 介 流
4 介 添
1 介 源
1 介 溪
2 介 版
3 介 状
1 介 盛
2 介 監
37 介 石
1 介 社
1 介 等
2 介 筋
1 介 級
1 介 総
2 介 義
6 介 者
1 介 職
1 介 胤
1 介 著
1 介 藤
3 介 記
1 介 読
1 介 論
138 介 護
6 介 賞
1 介 遠
3 介 野
8 介 錯
2 介 鎮
16 介 類
1 介 首
2 介 高
1 仍 つ
1 仍 に
1 仍 の
1 仍 二
1 仍 只
1 仍 室
2 仍 覚
30 仏 \s
20 仏 (
12 仏 )
1 仏 9
2 仏 :
1 仏 ─
7 仏 、
3 仏 。
20 仏 」
2 仏 』
2 仏 か
14 仏 が
2 仏 さ
9 仏 し
3 仏 す
1 仏 そ
13 仏 で
25 仏 と
8 仏 な
29 仏 に
73 仏 の
18 仏 は
2 仏 へ
4 仏 も
4 仏 や
1 仏 よ
44 仏 を
2 仏 オ
1 仏 ソ
1 仏 ダ
1 仏 バ
1 仏 パ
2 仏 ヶ
8 仏 ・
2 仏 一
2 仏 三
2 仏 上
4 仏 世
1 仏 並
1 仏 中
17 仏 事
1 仏 令
1 仏 伊
1 仏 休
2 仏 会
1 仏 伝
1 仏 使
2 仏 供
3 仏 信
3 仏 修
1 仏 倒
1 仏 停
46 仏 像
2 仏 僧
9 仏 光
3 仏 入
11 仏 具
15 仏 典
1 仏 再
1 仏 冥
25 仏 分
1 仏 刑
3 仏 判
3 仏 前
1 仏 十
2 仏 協
1 仏 南
12 仏 印
1 仏 原
1 仏 口
1 仏 合
1 仏 名
2 仏 図
5 仏 国
1 仏 園
1 仏 地
2 仏 坂
1 仏 坊
1 仏 坪
23 仏 堂
7 仏 塔
38 仏 壇
9 仏 大
1 仏 太
3 仏 子
1 仏 学
3 仏 宗
7 仏 宝
1 仏 実
2 仏 宣
13 仏 寺
1 仏 尼
7 仏 山
24 仏 師
1 仏 庵
1 仏 建
8 仏 式
2 仏 弘
4 仏 往
2 仏 徳
3 仏 心
1 仏 念
4 仏 性
1 仏 情
1 仏 慧
1 仏 懺
3 仏 戦
5 仏 所
1 仏 政
435 仏 教
1 仏 敵
19 仏 文
3 仏 旗
6 仏 日
2 仏 時
3 仏 暦
3 仏 書
1 仏 朝
1 仏 木
2 仏 本
1 仏 村
4 仏 果
1 仏 棄
3 仏 様
2 仏 次
1 仏 歯
1 仏 歴
23 仏 殿
23 仏 毀
1 仏 沼
32 仏 法
5 仏 流
1 仏 浄
2 仏 海
3 仏 涅
3 仏 混
1 仏 温
254 仏 滅
1 仏 炎
1 仏 爺
1 仏 特
1 仏 狂
2 仏 独
33 仏 生
12 仏 画
1 仏 留
2 仏 略
1 仏 眼
3 仏 祖
3 仏 神
1 仏 種
2 仏 立
1 仏 第
2 仏 経
3 仏 縁
1 仏 罰
3 仏 群
1 仏 義
12 仏 習
1 仏 聖
14 仏 舎
2 仏 英
1 仏 落
2 仏 蘭
1 仏 融
3 仏 行
1 仏 訓
1 仏 訳
12 仏 語
16 仏 説
2 仏 論
2 仏 講
1 仏 護
3 仏 貞
14 仏 足
2 仏 跡
3 仏 踊
2 仏 身
2 仏 軍
2 仏 辞
2 仏 造
1 仏 運
17 仏 道
1 仏 郎
1 仏 重
1 仏 鉢
1 仏 鋳
1 仏 鎮
1 仏 鏡
1 仏 長
10 仏 門
1 仏 開
1 仏 間
9 仏 閣
3 仏 陀
1 仏 陸
1 仏 集
2 仏 霊
2 仏 頂
6 仏 領
2 仏 駅
1 仏 龕
1 仔 、
1 仔 』
1 仔 が
3 仔 と
4 仔 の
1 仔 を
2 仔 分
1 仔 嘴
1 仔 村
3 仔 林
1 仔 港
1 仔 牛
1 仔 犬
3 仔 細
3 仔 馬
2 仔 麺
7 仕 \s
1 仕 !
4 仕 (
1 仕 )
26 仕 、
11 仕 。
1 仕 」
652 仕 え
1 仕 さ
51 仕 し
15 仕 す
1 仕 た
1 仕 だ
6 仕 で
17 仕 と
4 仕 な
6 仕 に
9 仕 の
1 仕 は
1 仕 へ
2 仕 も
2 仕 や
1 仕 る
14 仕 を
2 仕 グ
1 仕 シ
1 仕 ・
1 仕 七
44 仕 上
202 仕 事
1 仕 作
1 仕 保
1 仕 停
1 仕 先
3 仕 光
16 仕 入
1 仕 出
7 仕 分
51 仕 切
1 仕 号
7 仕 向
2 仕 団
1 仕 大
3 仕 女
45 仕 官
1 仕 差
3 仕 後
1 仕 徳
2 仕 手
2 仕 打
1 仕 扱
53 仕 掛
1 仕 料
20 仕 方
1 仕 日
1 仕 替
2 仕 有
1 仕 来
7 仕 業
17 仕 様
2 仕 次
5 仕 法
1 仕 活
1 仕 準
3 仕 留
34 仕 立
42 仕 組
37 仕 置
3 仕 者
1 仕 自
13 仕 舞
6 仕 草
1 仕 葵
5 仕 訳
15 仕 込
1 仕 返
4 仕 送
1 仕 部
1 仕 長
1 仕 隊
3 他 \n
473 他 \s
6 他 (
8 他 )
1 他 ,
5 他 1
3 他 2
4 他 3
4 他 4
1 他 6
2 他 8
2 他 :
1 他 →
271 他 、
5 他 。
3 他 「
1 他 『
1 他 』
5 他 か
5 他 が
2 他 こ
1 他 さ
1 他 そ
1 他 た
11 他 で
7 他 と
1 他 ど
4 他 な
354 他 に
1140 他 の
37 他 は
1 他 へ
1 他 ほ
1 他 ま
3 他 も
1 他 や
4 他 よ
13 他 を
2 他 ア
1 他 イ
1 他 オ
2 他 カ
1 他 グ
1 他 コ
1 他 サ
2 他 シ
2 他 ス
1 他 チ
4 他 ノ
7 他 一
2 他 三
2 他 上
2 他 不
1 他 中
2 他 主
1 他 乳
3 他 事
2 他 二
1 他 京
85 他 人
4 他 他
2 他 付
1 他 任
1 他 企
2 他 会
1 他 体
2 他 作
1 他 信
1 他 個
3 他 候
1 他 健
1 他 債
12 他 元
1 他 光
4 他 党
4 他 全
3 他 公
3 他 共
1 他 兵
1 他 出
2 他 分
1 他 制
4 他 前
3 他 力
1 他 劫
1 他 労
5 他 動
1 他 勢
1 他 化
2 他 北
1 他 単
1 他 占
1 他 原
1 他 収
2 他 史
2 他 司
4 他 各
2 他 品
1 他 喜
1 他 営
1 他 四
32 他 国
18 他 地
1 他 執
1 他 墓
1 他 士
1 他 外
14 他 多
14 他 大
1 他 奈
1 他 奥
5 他 委
7 他 学
1 他 安
12 他 宗
26 他 家
1 他 寒
1 他 対
1 他 専
1 他 将
2 他 小
1 他 尼
4 他 局
1 他 山
1 他 巨
1 他 市
1 他 希
1 他 師
1 他 年
1 他 府
2 他 建
1 他 当
4 他 役
1 他 従
8 他 必
1 他 念
6 他 性
1 他 愛
6 他 戸
11 他 所
1 他 手
3 他 拉
1 他 支
22 他 政
5 他 教
2 他 数
42 他 方
1 他 旗
5 他 日
1 他 最
2 他 有
1 他 村
6 他 校
3 他 株
2 他 核
2 他 業
1 他 構
1 他 様
1 他 横
2 他 次
2 他 武
1 他 殆
7 他 殺
1 他 毎
4 他 氏
1 他 水
6 他 法
1 他 活
3 他 派
4 他 流
1 他 浄
1 他 満
1 他 災
1 他 牧
1 他 物
4 他 特
1 他 独
23 他 王
1 他 球
1 他 瑛
2 他 環
1 他 生
1 他 産
1 他 用
4 他 田
1 他 男
26 他 界
1 他 番
1 他 発
7 他 的
1 他 皇
1 他 直
2 他 省
7 他 県
1 他 磁
21 他 社
1 他 神
1 他 私
1 他 称
1 他 立
1 他 筑
2 他 管
1 他 精
1 他 紙
1 他 細
1 他 組
1 他 経
1 他 給
2 他 線
3 他 編
30 他 者
1 他 職
3 他 臨
2 他 自
4 他 船
4 他 艦
1 他 色
7 他 藩
1 他 融
5 他 行
1 他 裁
1 他 裸
2 他 製
1 他 見
2 他 親
2 他 言
3 他 設
1 他 訳
1 他 詳
1 他 誌
1 他 説
1 他 読
1 他 調
3 他 論
1 他 諸
1 他 議
1 他 路
1 他 農
1 他 連
1 他 進
2 他 運
1 他 選
1 他 避
5 他 都
2 他 重
1 他 金
2 他 門
2 他 関
7 他 阿
1 他 集
1 他 電
1 仗 と
1 仗 の
1 仗 用
95 付 \s
31 付 (
24 付 )
4 付 1
1 付 2
3 付 3
2 付 6
2 付 :
13 付 =
55 付 、
8 付 。
8 付 」
2 付 『
124 付 い
5 付 お
22 付 か
18 付 が
199 付 き
58 付 く
842 付 け
1 付 こ
71 付 さ
60 付 し
46 付 す
5 付 て
52 付 で
70 付 と
11 付 な
32 付 に
55 付 の
21 付 は
1 付 も
2 付 や
62 付 を
1 付 カ
1 付 ス
1 付 ソ
1 付 バ
2 付 レ
16 付 ・
3 付 上
2 付 下
4 付 不
75 付 与
5 付 中
3 付 主
1 付 久
1 付 井
1 付 介
2 付 仙
1 付 以
1 付 企
3 付 作
1 付 併
1 付 便
1 付 個
1 付 候
1 付 値
1 付 側
2 付 債
1 付 元
2 付 先
1 付 兜
2 付 公
44 付 兼
6 付 出
1 付 分
1 付 前
1 付 剤
37 付 加
9 付 勤
2 付 医
1 付 半
2 付 印
1 付 原
1 付 参
4 付 及
2 付 句
4 付 合
1 付 名
1 付 和
15 付 喪
10 付 嘱
2 付 団
1 付 図
5 付 土
1 付 型
6 付 城
1 付 基
1 付 壁
2 付 壺
2 付 外
5 付 大
1 付 官
1 付 客
10 付 家
1 付 審
1 付 対
1 付 小
1 付 尓
1 付 屏
138 付 属
1 付 山
1 付 岩
3 付 工
4 付 師
6 付 帯
1 付 幡
2 付 年
1 付 広
4 付 庸
1 付 式
4 付 弟
2 付 役
2 付 従
1 付 徳
1 付 必
1 付 手
1 付 持
2 付 改
1 付 教
1 付 文
1 付 料
2 付 方
1 付 日
1 付 早
1 付 時
1 付 曲
2 付 書
4 付 替
1 付 月
1 付 有
2 付 本
5 付 村
2 付 板
2 付 枠
4 付 柱
1 付 校
2 付 業
1 付 款
1 付 正
21 付 武
1 付 歩
11 付 氏
1 付 永
1 付 治
10 付 法
4 付 添
1 付 湾
3 付 特
2 付 犯
3 付 状
1 付 用
3 付 申
6 付 町
1 付 番
3 付 発
3 付 盗
1 付 目
15 付 着
4 付 知
1 付 社
3 付 祝
1 付 神
4 付 祭
1 付 禁
1 付 秋
20 付 税
1 付 稲
1 付 窓
6 付 等
2 付 箋
1 付 紙
3 付 終
1 付 経
2 付 絵
1 付 総
3 付 編
1 付 置
3 付 義
1 付 老
1 付 職
7 付 自
1 付 良
13 付 衆
3 付 行
2 付 表
2 付 要
1 付 規
1 付 言
1 付 計
1 付 託
12 付 記
2 付 設
1 付 訴
3 付 証
1 付 警
1 付 谷
1 付 豪
554 付 近
1 付 送
3 付 適
3 付 郡
1 付 部
2 付 酒
33 付 金
1 付 銭
1 付 錘
7 付 録
1 付 長
1 付 陶
23 付 随
1 付 青
3 付 面
1 付 音
10 付 頭
1 付 額
1 付 類
1 付 養
1 付 香
1 付 馬
1 付 駐
1 付 騎
3 付 高
13 仙 \s
6 仙 (
3 仙 )
2 仙 1
2 仙 2
1 仙 5
1 仙 :
7 仙 、
5 仙 」
2 仙 』
1 仙 お
2 仙 が
1 仙 ず
1 仙 で
5 仙 と
1 仙 な
2 仙 に
30 仙 の
4 仙 は
1 仙 ま
1 仙 や
6 仙 を
1 仙 ノ
1 仙 ラ
2 仙 ・
5 仙 一
2 仙 中
5 仙 丸
4 仙 之
1 仙 五
25 仙 人
1 仙 会
3 仙 伝
1 仙 側
2 仙 元
1 仙 光
1 仙 克
2 仙 八
5 仙 公
1 仙 内
1 仙 出
1 仙 分
1 仙 切
1 仙 力
1 仙 化
44 仙 北
3 仙 区
1 仙 十
6 仙 千
3 仙 南
1 仙 厳
1 仙 叟
1 仙 古
482 仙 台
4 仙 右
3 仙 吉
3 仙 哲
1 仙 嘯
2 仙 四
2 仙 国
1 仙 地
1 仙 坊
1 仙 坪
1 仙 堂
1 仙 境
1 仙 壇
1 仙 大
6 仙 太
1 仙 女
1 仙 姑
2 仙 字
10 仙 学
1 仙 宥
1 仙 寂
13 仙 寺
3 仙 寿
1 仙 尾
1 仙 居
4 仙 岩
1 仙 岳
9 仙 峡
1 仙 峰
2 仙 崎
3 仙 川
34 仙 市
1 仙 幸
7 仙 得
3 仙 徳
2 仙 思
1 仙 恵
1 仙 掌
1 仙 斎
1 仙 普
1 仙 月
1 仙 桃
2 仙 梵
1 仙 樵
1 仙 橋
1 仙 次
1 仙 歌
1 仙 油
28 仙 沼
6 仙 波
12 仙 洞
3 仙 渓
3 仙 游
1 仙 湖
1 仙 瀑
5 仙 火
3 仙 田
8 仙 町
1 仙 画
2 仙 県
6 仙 知
58 仙 石
7 仙 絵
1 仙 縄
3 仙 翁
4 仙 芝
1 仙 蔵
6 仙 術
1 仙 観
18 仙 角
1 仙 調
1 仙 警
5 仙 谷
2 仙 賞
1 仙 蹊
1 仙 造
4 仙 道
10 仙 郡
4 仙 郷
2 仙 都
1 仙 酒
1 仙 陁
6 仙 院
4 仙 陣
1 仙 陵
1 仙 頭
1 仙 養
2 仙 館
8 仙 骨
2 仚 定
1 仝 (
1 仝 に
1 仝 の
1 仝 は
1 仝 を
1 仟 、
3 代 \n
969 代 \s
1 代 &
160 代 (
323 代 )
1 代 +
12 代 -
2 代 .
2 代 /
8 代 1
6 代 2
3 代 3
6 代 4
2 代 5
4 代 6
3 代 7
1 代 8
1 代 9
86 代 :
21 代 ~
4 代 ―
1 代 ’
2 代 →
615 代 、
280 代 。
269 代 々
11 代 「
44 代 」
1 代 『
32 代 』
1 代 〜
5 代 あ
28 代 え
4 代 お
419 代 か
120 代 が
2 代 き
6 代 こ
10 代 ご
1 代 さ
11 代 し
10 代 す
1 代 そ
5 代 だ
5 代 っ
2 代 つ
213 代 で
199 代 と
12 代 な
1935 代 に
3312 代 の
356 代 は
1 代 ば
1 代 び
14 代 へ
1 代 ほ
86 代 ま
1 代 み
25 代 も
23 代 や
42 代 よ
4 代 ら
4 代 り
1 代 ろ
464 代 わ
205 代 を
15 代 ア
29 代 イ
2 代 ウ
12 代 エ
3 代 オ
25 代 カ
1 代 キ
28 代 ギ
1 代 ク
2 代 グ
1 代 ケ
3 代 コ
6 代 シ
3 代 ジ
16 代 ス
1 代 セ
3 代 ゼ
2 代 タ
3 代 チ
14 代 デ
4 代 ド
3 代 ネ
2 代 ハ
1 代 バ
3 代 パ
1 代 ヒ
4 代 フ
3 代 ブ
2 代 プ
1 代 ヘ
3 代 ベ
1 代 ポ
2 代 マ
2 代 ミ
2 代 モ
4 代 ユ
7 代 ラ
1 代 ル
1 代 レ
57 代 ロ
1 代 ヴ
1 代 ヶ
163 代 ・
6 代 一
1 代 七
32 代 三
10 代 上
9 代 下
17 代 不
1 代 与
3 代 世
340 代 中
8 代 丸
33 代 主
5 代 久
6 代 之
1 代 乗
1 代 九
1 代 了
2 代 事
7 代 二
1 代 云
4 代 五
1 代 井
2 代 亜
9 代 交
2 代 京
28 代 人
2 代 仁
1 代 今
5 代 仏
1 代 付
3 代 仙
6 代 代
174 代 以
1 代 仮
2 代 仲
2 代 任
2 代 企
19 代 伊
2 代 伏
52 代 会
3 代 伝
5 代 伯
9 代 位
19 代 住
6 代 佐
1 代 体
13 代 作
2 代 侍
6 代 供
4 代 価
1 代 俊
9 代 保
1 代 信
8 代 俳
1 代 倒
1 代 候
1 代 借
1 代 倭
1 代 側
1 代 儒
23 代 償
14 代 優
2 代 允
3 代 元
1 代 光
2 代 児
2 代 全
6 代 八
5 代 公
2 代 六
1 代 兼
20 代 内
1 代 円
3 代 写
2 代 冷
11 代 出
1 代 刀
1 代 刊
1 代 刑
257 代 初
10 代 別
1 代 利
3 代 制
191 代 前
2 代 副
44 代 劇
3 代 加
2 代 助
2 代 勇
1 代 勘
5 代 勝
1 代 勤
40 代 化
11 代 北
1 代 匠
15 代 区
6 代 医
42 代 十
4 代 千
22 代 半
1 代 協
8 代 南
1 代 原
22 代 参
1 代 又
1 代 及
1 代 友
1 代 取
7 代 受
5 代 古
1 代 可
7 代 台
79 代 史
1 代 右
1 代 叶
1 代 号
35 代 司
1 代 各
9 代 吉
1 代 同
30 代 名
1 代 向
37 代 君
2 代 吾
1 代 呉
5 代 和
1 代 唱
3 代 商
1 代 啐
5 代 善
7 代 喜
3 代 四
1 代 囲
1 代 図
66 代 国
2 代 國
1 代 園
3 代 圓
1 代 團
6 代 土
4 代 在
15 代 地
17 代 坂
1 代 坊
1 代 垂
1 代 型
21 代 城
37 代 執
1 代 基
1 代 埼
2 代 堀
1 代 場
1 代 塩
1 代 売
1 代 壺
1 代 変
1 代 夏
3 代 外
4 代 多
81 代 大
115 代 天
7 代 太
2 代 奈
1 代 奉
3 代 奏
1 代 契
3 代 奥
14 代 女
1 代 奴
1 代 好
3 代 如
3 代 始
8 代 委
12 代 姫
2 代 婦
2 代 婿
43 代 子
2 代 字
1 代 孝
53 代 学
7 代 孫
1 代 宇
3 代 守
2 代 安
1 代 宏
19 代 宗
145 代 官
2 代 宝
15 代 実
2 代 宣
10 代 宮
16 代 家
1 代 宸
5 代 宿
1 代 寂
31 代 寄
5 代 富
1 代 寛
1 代 察
2 代 實
4 代 寺
1 代 寿
1 代 専
260 代 将
1 代 尊
1 代 尋
32 代 小
1 代 尚
1 代 就
2 代 尼
12 代 尾
4 代 局
18 代 山
1 代 岡
2 代 岩
1 代 岳
1 代 峰
10 代 島
7 代 嵐
16 代 川
1 代 州
1 代 巡
5 代 工
1 代 巳
1 代 巴
2 代 巻
101 代 市
2 代 希
9 代 帝
14 代 師
1 代 席
6 代 常
1 代 幇
1 代 幕
4 代 平
36 代 年
1 代 幹
1 代 幼
1 代 幾
2 代 広
8 代 庄
8 代 店
3 代 座
4 代 康
7 代 延
14 代 建
5 代 弁
21 代 式
3 代 弘
1 代 彌
436 代 当
2 代 彫
2 代 役
7 代 征
1 代 待
3 代 律
262 代 後
5 代 得
2 代 御
9 代 徳
1 代 忌
6 代 志
1 代 応
15 代 忠
1 代 快
13 代 思
3 代 性
1 代 怪
1 代 悲
2 代 情
2 代 惣
1 代 愛
1 代 感
3 代 慶
1 代 憲
2 代 成
6 代 戦
1 代 戸
13 代 所
54 代 打
1 代 批
1 代 抱
3 代 担
1 代 授
1 代 掻
1 代 播
7 代 支
1 代 改
14 代 政
1 代 故
10 代 教
1 代 敬
22 代 数
112 代 文
1 代 斉
4 代 斎
19 代 新
3 代 方
2 代 既
96 代 日
14 代 旧
3 代 早
7 代 明
6 代 映
11 代 春
2 代 昭
2 代 時
1 代 晩
2 代 景
9 代 書
50 代 替
13 代 最
1 代 有
1 代 服
7 代 朝
12 代 期
44 代 木
1 代 未
243 代 末
5 代 本
2 代 朱
1 代 杉
54 代 村
16 代 東
5 代 杵
13 代 松
3 代 板
3 代 林
1 代 枝
9 代 柳
157 代 校
7 代 格
16 代 桂
1 代 桃
1 代 案
3 代 桑
1 代 桓
2 代 桜
1 代 棟
2 代 楚
1 代 榊
1 代 槌
3 代 様
1 代 標
2 代 権
9 代 横
2 代 樸
6 代 橋
1 代 橘
1 代 機
1 代 櫻
2 代 次
1 代 欧
12 代 歌
10 代 正
4 代 武
1 代 歯
6 代 歴
2 代 死
3 代 母
1 代 比
66 代 氏
6 代 民
4 代 水
1 代 永
2 代 池
1 代 没
5 代 沢
2 代 河
13 代 治
12 代 法
1 代 泰
1 代 洞
1 代 派
1 代 流
2 代 浅
2 代 浜
1 代 浦
1 代 浩
1 代 浪
9 代 海
1 代 消
1 代 淳
4 代 清
2 代 温
2 代 港
1 代 湊
4 代 湖
1 代 湣
1 代 湯
3 代 湾
6 代 準
11 代 演
1 代 漢
1 代 潟
9 代 澤
2 代 瀬
1 代 焼
1 代 熊
1 代 燃
1 代 父
8 代 片
1 代 版
1 代 牛
2 代 牧
18 代 物
5 代 特
2 代 狂
1 代 献
3 代 玄
5 代 玉
43 代 王
1 代 現
209 代 理
3 代 琉
2 代 琴
1 代 璃
1 代 環
4 代 生
55 代 用
187 代 田
6 代 甲
6 代 男
89 代 町
3 代 画
3 代 略
1 代 痙
1 代 発
7 代 白
3 代 百
69 代 的
194 代 皇
1 代 皓
1 代 益
2 代 盛
4 代 監
2278 代 目
3 代 直
5 代 相
6 代 県
2 代 真
18 代 知
16 代 短
6 代 石
2 代 研
1 代 砲
1 代 碼
1 代 磐
78 代 社
13 代 神
3 代 祭
5 代 福
1 代 秀
4 代 秋
3 代 科
2 代 空
8 代 立
2 代 童
9 代 竹
1 代 笑
6 代 第
2 代 筆
7 代 等
1 代 管
1 代 篇
3 代 築
1 代 篤
4 代 米
1 代 粂
3 代 精
1 代 糟
2 代 紀
2 代 紙
1 代 細
2 代 終
4 代 組
8 代 経
4 代 統
1 代 絵
12 代 続
34 代 総
14 代 線
3 代 編
2 代 織
70 代 美
2 代 群
8 代 義
4 代 考
1 代 聖
1 代 職
1 代 肥
7 代 背
2 代 胤
1 代 能
7 代 自
1 代 興
2 代 舜
2 代 舞
6 代 航
3 代 船
3 代 艦
1 代 良
7 代 花
5 代 芳
2 代 芸
5 代 若
11 代 英
4 代 茂
1 代 草
1 代 荒
1 代 荘
1 代 荻
5 代 萩
1 代 葛
2 代 蓮
4 代 蔵
2 代 薩
3 代 薬
1 代 藤
1106 代 藩
1 代 蜂
6 代 衆
95 代 行
1 代 衛
1 代 衣
1377 代 表
1 代 裕
1 代 製
1 代 襄
8 代 西
1 代 要
2 代 見
4 代 親
7 代 言
38 代 記
5 代 設
2 代 許
1 代 訳
3 代 評
18 代 詩
1 代 誌
1 代 認
38 代 語
2 代 説
3 代 論
1 代 諱
1 代 諸
3 代 諾
3 代 謝
6 代 警
55 代 議
1 代 譲
2 代 谷
5 代 豊
4 代 豪
2 代 貞
2 代 財
1 代 貴
3 代 買
1 代 貸
1 代 費
1 代 貿
1 代 賀
4 代 資
2 代 賞
2 代 赤
18 代 走
1 代 起
1 代 越
1 代 足
1 代 軍
1 代 軒
1 代 辨
6 代 農
2 代 辺
4 代 近
1 代 追
8 代 通
1 代 造
24 代 連
5 代 遅
2 代 遊
1 代 運
1 代 過
1 代 道
4 代 達
1 代 遣
1 代 選
9 代 遺
1 代 邑
1 代 那
3 代 邦
1 代 郎
45 代 郡
4 代 部
3 代 郵
16 代 郷
9 代 都
2 代 酒
7 代 重
2 代 野
39 代 金
1 代 鈴
1 代 銀
4 代 銘
2 代 銭
1 代 錦
1 代 録
3 代 鎌
4 代 鎮
4 代 鏡
1 代 鑑
11 代 長
2 代 門
4 代 開
1 代 閑
1 代 間
3 代 関
1 代 閩
2 代 防
2 代 阿
7 代 限
7 代 院
1 代 陣
1 代 陳
4 代 陶
12 代 陸
1 代 陽
3 代 隆
3 代 随
1 代 隠
1 代 雄
6 代 集
2 代 雍
2 代 雲
1 代 雷
1 代 霊
1 代 青
2 代 静
3 代 韓
8 代 音
20 代 頃
7 代 順
6 代 領
5 代 頭
4 代 頼
1 代 願
6 代 風
1 代 食
1 代 養
12 代 館
8 代 首
1 代 香
2 代 馬
7 代 駅
47 代 高
2 代 魏
1 代 魚
1 代 魯
4 代 鳥
1 代 鳴
1 代 鴈
2 代 鴻
3 代 鶴
6 代 鹿
1 代 麓
2 代 麻
1 代 黒
2 代 龍
126 令 \s
124 令 (
32 令 )
2 令 /
6 令 1
7 令 2
3 令 3
1 令 6
3 令 7
1 令 8
3 令 :
51 令 、
23 令 。
3 令 「
32 令 」
9 令 』
3 令 〔
1 令 あ
2 令 か
72 令 が
28 令 さ
22 令 し
5 令 す
1 令 だ
161 令 で
56 令 と
1 令 ど
10 令 な
247 令 に
146 令 の
31 令 は
5 令 へ
1 令 ま
8 令 も
18 令 や
1 令 よ
185 令 を
1 令 ダ
34 令 デ
4 令 ニ
1 令 ノ
2 令 ユ
1 令 ヲ
35 令 ・
6 令 一
2 令 七
1 令 三
11 令 上
5 令 下
2 令 中
3 令 事
1 令 仁
1 令 代
3 令 以
1 令 伝
1 令 伯
5 令 体
1 令 使
1 令 傅
2 令 全
2 令 公
1 令 其
3 令 兼
1 令 出
2 令 別
121 令 制
1 令 化
1 令 区
1 令 参
2 令 又
10 令 及
1 令 取
1 令 受
1 令 叢
1 令 台
6 令 史
1 令 司
2 令 名
1 令 君
1 令 和
14 令 員
1 令 唐
7 令 国
1 令 基
1 令 塔
2 令 士
25 令 外
1 令 大
1 令 夫
1 令 奉
2 令 女
1 令 姚
1 令 姫
16 令 嬢
10 令 子
2 令 孫
319 令 官
1 令 室
2 令 対
1 令 将
4 令 尹
1 令 居
1 令 岩
7 令 市
1 令 平
1 令 廃
1 令 廣
1 令 弁
7 令 形
1 令 恩
1 令 戦
2 令 所
2 令 手
1 令 拡
32 令 指
1 令 撰
2 令 支
2 令 改
3 令 政
1 令 文
8 令 施
16 令 旨
19 令 時
1 令 曇
9 令 書
1 令 曹
1 令 月
1 令 李
1 令 格
2 令 案
1 令 検
1 令 機
2 令 次
1 令 治
10 令 法
12 令 状
8 令 狐
1 令 王
5 令 発
2 令 的
2 令 石
1 令 研
152 令 第
9 令 等
1 令 篇
3 令 編
1 令 緩
1 令 義
2 令 翠
1 令 自
1 令 色
1 令 説
1 令 課
2 令 請
1 令 謝
1 令 貴
1 令 貽
1 令 軍
1 令 軽
1 令 輯
1 令 達
9 令 違
238 令 部
1 令 鎮
75 令 長
1 令 院
12 令 陸
5 令 集
1 令 順
6 以 \s
6 以 (
1 以 か
2 以 が
4 以 ち
48 以 っ
53 以 て
6 以 で
13 以 の
3 以 は
1 以 を
7 以 テ
1 以 ・
981 以 上
983 以 下
1 以 中
1 以 久
1 以 二
25 以 仁
1 以 使
1 以 便
1 以 傷
1 以 元
1 以 光
94 以 内
1 以 刚
661 以 前
34 以 北
31 以 南
1 以 印
1 以 叡
1 以 周
1 以 和
1 以 因
682 以 外
1 以 天
1 以 子
1 以 安
1 以 完
1 以 小
1 以 康
749 以 後
3 以 忠
1 以 成
2 以 文
1 以 晃
324 以 来
20 以 東
1 以 極
2 以 榮
1 以 正
4 以 津
1 以 海
2 以 濯
1 以 為
1 以 系
2 以 経
1 以 綏
1 以 而
1 以 聖
1 以 自
1 以 良
1 以 色
32 以 蔵
31 以 西
1 以 解
1 以 輔
1 以 近
1 以 遠
985 以 降
1 以 集
1 仭 \s
1 仮 \s
4 仮 )
1 仮 」
1 仮 さ
28 仮 に
20 仮 の
1 仮 よ
1 仮 オ
1 仮 バ
1 仮 ホ
1 仮 上
10 仮 乗
1 仮 任
2 仮 住
1 仮 使
1 仮 借
1 仮 儀
1 仮 先
1 仮 免
2 仮 入
3 仮 公
1 仮 兵
5 仮 冒
